ID,Dataset,Ship ID,SHIPTYPE,TYPE,DETAILED TYPE,Name,CPA time,Rain,Temperature,Wind,Sea state,Rain state,Length,Width
1284,D,197,59,Special Craft,Motor Hopper,HANG BO 2002, - ,0,25.5,3.6,2,No rain,72,17
1285,D,541,70,Cargo,Bulk Carrier,JIN HANG ZHENG BANG, - ,0,28.2,3.9,2,No rain,229,32
1286,D,131,59,Special Craft,Offshore Supply Ship,MAERSK VEGA, - ,0,24.2,9.9,5,No rain,89,19
1287,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,24,5,3,No rain,72,17
1288,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,24.9,5.4,3,No rain,72,17
1289,D,84,59,Special Craft,Anchor Handling Vessel,NORMAND TURMALINA, - ,0,24.7,5.8,3,No rain,81,18
1290,D,529,70,Cargo,Container Ship,MSC BARCELONA, - ,0,25.2,6.1,3,No rain,270,40
1291,D,542,70,Cargo,Bulk Carrier,CL SEVEN, - ,0,27,3.5,2,No rain,183,32
1292,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,26.8,11.5,5,No rain,72,17
1293,D,543,31,Tug,Tug,ECO GLADIATOR, - ,0,27.2,10.2,5,No rain,34,9
1294,D,531,70,Cargo,Bulk Carrier,TAHO AMERICA, - ,0.2,23,6.3,3,Light,229,32
1295,D,532,70,Cargo,Container Ship,BUXCOAST, - ,0,22.8,4.7,3,No rain,300,40
1296,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,25.4,3.2,2,No rain,12,4
1297,D,286,59,Special Craft,Supply Vessel,PARCEL DAS PAREDES, - ,0,25.7,3.3,2,No rain,81,18
1298,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,25.9,2.6,2,No rain,72,17
1299,D,197,59,Special Craft,Motor Hopper,HANG BO 2002, - ,0,23.1,2.3,1,No rain,72,17
1300,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,22.8,2.3,1,No rain,72,17
1301,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,25.7,3.6,2,No rain,12,4
1302,D,533,70,Cargo,Container Ship,LYON II, - ,0,22.7,2.5,1,No rain,300,40
1303,D,534,84,Tanker,LPG Tanker,LUCIO COSTA, - ,0,26.8,3.9,2,No rain,117,19
1304,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,24,4.8,3,No rain,72,17
1305,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0.2,22.8,5.2,3,Light,12,4
1306,D,197,59,Special Craft,Motor Hopper,HANG BO 2002, - ,0,24.1,1.9,1,No rain,72,17
1307,D,197,59,Special Craft,Motor Hopper,HANG BO 2002, - ,0,24,6.7,3,No rain,72,17
1308,D,66,59,Special Craft,Offshore Supply Ship,MAERSK VENTURA, - ,0,24.2,3.8,2,No rain,81,19
1309,D,276,31,Tug,Tug,SEA MOBY DICK, - ,0,30.5,6.9,3,No rain,24,6
1310,D,175,59,Special Craft,Offshore Supply Ship,MARTIN VAZ, - ,0,22.1,7.6,4,No rain,64,45
1311,D,221,59,Special Craft,Offshore Supply Ship,MAERSK TOPPER, - ,0,24.9,3.4,2,No rain,74,20
1312,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,24.1,11.3,5,No rain,72,17
1313,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,23.5,11.9,5,No rain,72,17
1314,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,27,5.6,3,No rain,72,17
1315,D,544,30,Fishing,Fishing Vessel,MARCOS FELIPE, - ,0,22.7,5,3,No rain,22,6
1316,D,208,31,Tug,Tug/Supply Vessel,SKANDI RIO, - ,0,24.6,7.1,4,No rain,81,18
1317,D,197,59,Special Craft,Motor Hopper,HANG BO 2002, - ,0,24,2,1,No rain,72,17
1318,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,24.1,2.6,2,No rain,72,17
1319,D,204,59,Special Craft,Offshore Supply Ship,CARMEN, - ,0,27.4,4.5,3,No rain,43,9
1320,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,28.6,4.8,3,No rain,12,4
1321,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,21.2,4.9,3,No rain,12,4
1322,D,197,59,Special Craft,Motor Hopper,HANG BO 2002, - ,0,26.7,3.2,2,No rain,72,17
1323,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,23.2,5.1,3,No rain,12,4
1324,D,391,31,Tug,Tug,NORSUL ABROLHOS, - ,0,25.3,5,3,No rain,33,12
1325,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,23.7,3.7,2,No rain,12,4
1326,D,204,59,Special Craft,Offshore Supply Ship,CARMEN, - ,0,24.8,2.7,2,No rain,43,9
1327,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,2,18.7,12.1,5,Moderate,12,4
1328,D,201,70,Cargo,Container Ship,MAERSK MEMPHIS, - ,0,19.5,9.1,4,No rain,300,40
1329,D,545,30,Fishing,Fishing Vessel,ISAC I, - ,0,21,4.4,2,No rain,20,6
1330,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,25.1,5.1,3,No rain,72,17
1331,D,83,59,Special Craft,Offshore Supply Ship,SIEM ATLAS, - ,0,20.3,2.8,2,No rain,88,19
1332,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,26,4.7,3,No rain,12,4
1333,D,206,59,Special Craft,Offshore Supply Ship,ATLANTICO, - ,0,24.2,3,2,No rain,43,12
1334,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,21.8,4.2,2,No rain,72,17
1335,D,546,70,Cargo,Livestock Carrier,POLARIS 3, - ,0,21.2,4.9,3,No rain,147,25
1336,D,547,59,Special Craft,Offshore Supply Ship,RSV NAVEGANTES PRIDE, - ,0,24.9,5.4,3,No rain,79,17
1337,D,548,59,Special Craft,Supply Vessel,PARCEL DAS TIMBEBAS, - ,0,21,4.8,3,No rain,74,16
1338,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,23.1,4.8,3,No rain,72,17
1339,D,549,70,Cargo,Bulk Carrier,BERGE MATTERHORN, - ,0,27.1,3.1,2,No rain,295,46
1340,D,197,59,Special Craft,Motor Hopper,HANG BO 2002, - ,0,22.3,4.6,3,No rain,72,17
1341,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,24.7,5.4,3,No rain,72,17
1342,D,197,59,Special Craft,Motor Hopper,HANG BO 2002, - ,0,24,3.1,2,No rain,72,17
1343,D,550,33,Special Craft,Suction Dredger,GEOPOTES 15, - ,0,22.8,5.2,3,No rain,132,24
1344,D,551,70,Cargo,General Cargo,SAGA ODYSSEY, - ,0,19.5,7.4,4,No rain,200,31
1345,D,206,59,Special Craft,Offshore Supply Ship,ATLANTICO, - ,0,20,8.8,4,No rain,43,12
1346,D,552,70,Cargo,Bulk Carrier,PAULA TRADER, - ,0,25.4,5,3,No rain,180,30
1347,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,21.7,3.1,2,No rain,12,4
1348,D,553,70,Cargo,General Cargo,AMURBORG, - ,0,18.4,6.5,3,No rain,143,22
1349,D,554,70,Cargo,Bulk Carrier,MEL GRACE / PACIFIC JOURNEY, - ,0,21.4,3.4,2,No rain,180,30
1350,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,21.9,5.2,3,No rain,12,4
1351,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,24.1,7.3,4,No rain,12,4
1352,D,555,31,Tug,Tug,SALVAGE DUKE, - ,0,23.1,4.2,2,No rain,55,12
1353,D,192,59,Special Craft,Offshore Supply Ship,TORDA, - ,0,23.5,4.2,2,No rain,85,16
1354,D,556,70,Cargo,Cargo,ROSABRANCA I, - ,0,24.1,5.1,3,No rain,60,20
1355,D,557,70,Cargo,General Cargo,MANTA PENYEZ, - ,0,21.7,3.1,2,No rain,177,28
1356,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,25.3,7.7,4,No rain,12,4
1357,D,84,59,Special Craft,Anchor Handling Vessel,NORMAND TURMALINA, - ,0,25.3,7.7,4,No rain,81,18
1358,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,24.9,7.8,4,No rain,72,17
1359,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,23.5,14.1,6,No rain,72,17
1360,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,21.8,11.4,5,No rain,72,17
1361,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,23.5,3.9,2,No rain,12,4
1362,D,164,70,Cargo,Container Ship,LOG IN PANTANAL, - ,0,21.4,9.3,4,No rain,182,25
1363,D,558,70,Cargo,Bulk Carrier,CHAMCHURI NAREE, - ,0,19.8,6,3,No rain,177,29
1364,D,253,59,Special Craft,Offshore Supply Ship,ILHA DA TRINDADE, - ,0,29.9,4.2,2,No rain,64,15
1365,D,558,70,Cargo,Bulk Carrier,CHAMCHURI NAREE, - ,0.2,19.9,6.2,3,Light,177,29
1366,D,559,70,Cargo,Bulk Carrier,HAJ MOHAMMED, - ,0,19.4,6.3,3,No rain,158,25
1367,D,220,30,Fishing,Fishing Vessel,TEMPERANCA, - ,0,21.6,7.1,4,No rain,18,4
1368,D,2,50,Special Craft,Pilot Vessel,PILOT 10, - ,0,21,4.4,2,No rain,11,4
1369,D,560,70,Cargo,General Cargo,AAL GEELONG, - ,0,19.7,4.9,3,No rain,160,28
1370,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,21.9,7,4,No rain,12,4
1371,D,131,59,Special Craft,Offshore Supply Ship,MAERSK VEGA, - ,0,23.9,5.5,3,No rain,89,19
1372,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,21.6,2.8,2,No rain,72,17
1373,D,197,59,Special Craft,Motor Hopper,HANG BO 2002, - ,0,20.4,4.5,3,No rain,72,17
1374,D,561,70,Cargo,General Cargo,GOLDEN ID, - ,0,24.3,4.1,2,No rain,165,24
1375,D,17,50,Special Craft,Pilot Vessel,RED I, - ,0,22.8,2.6,2,No rain,12,3
1376,D,222,31,Tug,Tug,OCEANICASUB II, - ,0,19.2,2.9,2,No rain,34,10
1377,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,22.7,6.5,3,No rain,12,4
1378,D,220,30,Fishing,Fishing Vessel,TEMPERANCA, - ,0,25.2,11.9,5,No rain,18,4
1379,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,21.4,6.4,3,No rain,12,4
1380,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0.2,22.6,2.7,2,Light,12,4
1381,D,5,50,Special Craft,Pilot Vessel,PILOT 09, - ,0,25.2,5.3,3,No rain,12,4
1382,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,23.7,5.3,3,No rain,12,4
1383,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,27.4,4.5,3,No rain,12,4
1384,D,404,50,Special Craft,Pilot Vessel,TISSOT RIO, - ,0,24.7,2.7,2,No rain,10,4
1385,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,24.8,3.2,2,No rain,12,4
1386,D,404,50,Special Craft,Pilot Vessel,TISSOT RIO, - ,0,24.9,5.6,3,No rain,10,4
1387,D,413,80,Tanker,Crude Oil Tanker,MARAN LEO, - , - , - , - ,7,Very Heavy,333,60
1388,D,404,50,Special Craft,Pilot Vessel,TISSOT RIO, - ,0,25.8,3.7,2,No rain,10,4
1389,D,562,80,Tanker,Crude Oil Tanker,ARCHANGEL, - ,0,26.3,1.9,1,No rain,274,50
1390,D,176,80,Tanker,Oil/Chemical Tanker,SEAWAYS KENOSHA, - ,0,24.4,3,2,No rain,183,32
1391,D,563,70,Cargo,Container Ship,MERCOSUL SUAPE, - ,0,26.5,3,2,No rain,210,30
1392,D,564,70,Cargo,Container Ship,TORRENTE, - ,0,22.7,3.9,2,No rain,300,46
1393,D,183,59,Special Craft,Motor Hopper,HANG BO 2003, - ,0,23.4,5.7,3,No rain,72,17
1394,D,565,80,Tanker,Oil Products Tanker,SONANGOL HUILA, - , - , - , - ,7,Very Heavy,274,48
1395,D,565,80,Tanker,Oil Products Tanker,SONANGOL HUILA, - , - , - , - ,7,Very Heavy,274,48
1396,D,17,50,Special Craft,Pilot Vessel,RED I, - ,0,20.6,1.5,1,No rain,12,3
1397,D,206,59,Special Craft,Offshore Supply Ship,ATLANTICO, - ,0,19.9,10.5,5,No rain,43,12
1398,D,6,50,Special Craft,Pilot Vessel,PILOT 20, - ,0,26.3,4.2,2,No rain,13,5
1399,D,6,50,Special Craft,Pilot Vessel,PILOT 20, - ,0,24.1,8.9,4,No rain,13,5
1400,D,566,70,Cargo,Bulk Carrier,MEDUSA, - ,0,24.3,4.3,2,No rain,229,32
1401,D,567,70,Cargo,Bulk Carrier,KATYA ATK, - ,0,23.5,4.6,3,No rain,170,27
1402,D,164,70,Cargo,Container Ship,LOG IN PANTANAL, - ,0,21.6,12.5,5,No rain,182,25
1403,D,409,80,Tanker,Crude Oil Tanker,VIOLANDO, - ,0,21.4,3,2,No rain,274,50
1404,D,568,80,Tanker,Crude Oil Tanker,FRONT CHALLENGER, - ,0,23.3,5,3,No rain,276,48
1405,D,6,50,Special Craft,Pilot Vessel,PILOT 20, - ,0,21.7,7,4,No rain,13,5
1406,D,569,70,Cargo,Bulk Carrier,SOCRATES GRAECIA, - ,0,22.7,8,4,No rain,229,32
1407,D,570,70,Cargo,Container Ship,EVER LUCENT, - ,0,21.7,15.5,6,No rain,335,46
1408,D,303,70,Cargo,Container Ship,MSC TAVVISHI, - ,0,20.9,2.9,2,No rain,278,40
1409,D,341,80,Tanker,Oil/Chemical Tanker,OCEAN SPIRIT / STENAWECO SPIRIT, - ,0,19.6,9.2,4,No rain,183,32
1410,D,17,50,Special Craft,Pilot Vessel,RED I, - ,0,21.6,2.3,1,No rain,12,3
1411,D,403,70,Cargo,Container Ship,AGIOS DIMITRIOS, - ,0,19.6,3,2,No rain,299,40
1412,D,571,70,Cargo,General Cargo,ERIK, - ,0,19.9,11,5,No rain,138,21
1413,D,572,59,Special Craft,Offshore Supply Ship,GEMSBOK, - ,0.4,18.6,3.8,2,Light,93,19
1414,D,573,80,Tanker,Crude Oil Tanker,EAGLE VENICE, - ,0,21.3,3.8,2,No rain,333,60
1415,D,574,80,Tanker,Crude Oil Tanker,ITHAKI WARRIOR, - ,0,30,3.9,2,No rain,274,48
1416,D,574,80,Tanker,Crude Oil Tanker,ITHAKI WARRIOR, - ,0,24.5,2.2,1,No rain,274,48
1417,D,575,80,Tanker,Crude Oil Tanker,FRONT BRAGE, - ,0,24.9,2.3,1,No rain,275,48
1418,D,576,70,Cargo,Bulk Carrier,AURELIA, - ,0,29,3.6,2,No rain,151,26
1419,D,577,31,Tug,Tug,MARFORT 22, - ,0.2,23.4,5.3,3,Light,19,6
1420,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,28,4.6,3,No rain,12,4
1421,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,28,7,4,No rain,12,4
1422,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,24.7,2.7,2,No rain,12,4
1423,D,17,50,Special Craft,Pilot Vessel,RED I, - ,0,30.1,5.8,3,No rain,12,3
1424,D,5,50,Special Craft,Pilot Vessel,PILOT 09, - ,0,26.9,2.5,1,No rain,12,4
1425,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,25.5,3.2,2,No rain,12,4
1426,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,23.8,6.1,3,No rain,12,4
1427,D,578,31,Tug,Tug,URANUS, - ,0,21.4,4.2,2,No rain,25,12
1428,D,5,50,Special Craft,Pilot Vessel,PILOT 09, - ,0,19.8,9.6,4,No rain,12,4
1429,D,16,50,Special Craft,Pilot Vessel,PILOT 08, - ,0,21.4,4.4,2,No rain,12,4
1430,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,22.7,3.7,2,No rain,12,4
1431,D,18,50,Special Craft,Pilot Vessel,PILOT 14, - ,0,24.2,4.4,2,No rain,12,4
1432,D,5,50,Special Craft,Pilot Vessel,PILOT 09, - ,0,24.1,6.4,3,No rain,12,4
1433,D,579,80,Tanker,Crude Oil Tanker,OLYMPIC LUCK, - ,0,25,13,6,No rain,340,60
1434,D,580,31,Tug,Tug,LYRA, - ,0,18.6,1.2,1,No rain,24,12
1435,D,581,70,Cargo,General Cargo,NOMADIC MILDE, - ,0,21.3,2.6,2,No rain,138,21
1436,D,582,70,Cargo,Bulk Carrier,GRAIN WAY, - ,0,20.6,6.1,3,No rain,160,24
1437,D,583,70,Cargo,Bulk Carrier,ULTRA BOSQUE, - ,0,21,4.4,2,No rain,180,30
1438,D,584,70,Cargo,Container Ship,MSC AQUARIUS, - ,0,20.7,10.1,5,No rain,300,40
1439,D,585,59,Special Craft,Offshore Supply Ship,BS UBATUBA, - ,1.4,18.8, - ,7,Moderate,48,10
1440,D,586,59,Special Craft,Anchor Handling Vessel,ALP STRIKER, - ,0,20.5,7,4,No rain,89,22
1441,D,586,59,Special Craft,Anchor Handling Vessel,ALP STRIKER, - ,0,20.5,7,4,No rain,89,22
1442,D,587,37,Pleasure Craft,Yacht,OCTOPUS, - ,0,22.5,2.7,2,No rain,126,22
1443,D,2,50,Special Craft,Pilot Vessel,PILOT 10, - ,0,26.1,3.5,2,No rain,11,4
1444,D,2,50,Special Craft,Pilot Vessel,PILOT 10, - ,0.2,23.1,9,4,Light,11,4
1445,D,305,50,Special Craft,Pilot Vessel,PILOT 02, - ,0,25.1,2,1,No rain,12,4
